minute,avg_price,median_price,std_price,p25_price,p75_price,avg_volume,count,avg_winners,avg_losers,avg_small_drop,avg_medium_drop,avg_big_drop
10,-0.0004517384617057768,-0.0001868874974810808,0.011001781809049338,-0.005273552214446836,0.004911238785930583,153942.3490929522,6020,-6.76914373053815e-05,-0.002192657509814922,-0.0003402029189463782,-0.001100774809634791,-4.5400921605088345e-05
11,-0.0003540271111935516,0.0,0.011283307120118906,-0.005351818945445841,0.005134444089581969,141957.26728291347,6016,0.0001098629631410984,-0.002495891179900222,-0.00027393209857796394,-0.0012472470594258268,0.0005795892751106499
12,-0.0003219449520279669,0.0,0.01164967994523073,-0.0054857802800634126,0.005274493428860438,137022.97025354844,6021,0.00018435585366535927,-0.0026540400039505785,-0.0003222428186257904,-0.0009771902916670117,0.0006442585098069736
13,-0.0005417975390201883,-7.344463713970795e-05,0.01185984309673769,-0.005792854373646489,0.00514990301714463,134233.54997638596,6016,-1.5306496861522712e-05,-0.0029507746244115986,-0.00043446392189254207,-0.0012401360511749549,-3.3089908258748364e-05
14,-0.0006268363502733457,-0.0001817603489798758,0.012054502170467168,-0.0058541019202061895,0.005120800492553035,137437.67943546208,5995,-0.00012128337671800026,-0.0029432480661633407,-0.00045122349302394285,-0.0012809260355533013,-0.0005274618285210176
15,-0.00078551914195101,-0.00029819679411619004,0.012146975841655864,-0.00627406528447258,0.005092608666515397,156935.57628501218,6102,-0.00037879672186048023,-0.0026853210781731317,-0.00042444245550133064,-0.0013475482425067277,-0.001673161619620583
16,-0.0007590336430194993,-0.00019157088122612187,0.01239335662049166,-0.006398171950871223,0.005416666666666625,137225.03045828498,6105,-0.00033758367508954934,-0.0027199466882491274,-0.0003720430842040345,-0.0014559726866242722,-0.0015717561409382872
17,-0.0006911552684379693,-0.00018225132457660997,0.012464813991650683,-0.0064901691432275865,0.005429191541678646,130939.02734321216,6107,-0.00019003469834969996,-0.003074429911854941,-0.0003378683539626212,-0.0013864447990321069,-0.0013374721141393218
18,-0.0005763743840703607,-0.00021176470588224472,0.012532390439359956,-0.00650843597980949,0.005522409539080675,128009.04976359024,6111,-5.5546328999265385e-05,-0.003038470644406448,-0.0003460935805104075,-0.00121390503680059,-0.0007502266955217434
19,-0.0007252825491794909,-0.00029588668740160307,0.012787708332795305,-0.006731940488362481,0.005555452301389485,127629.72694699082,6140,-0.00020139830049287373,-0.0030811201330227123,-0.00036337903908352536,-0.0014199639990978585,-0.001412957128379249
20,-0.000606814460033276,-0.00023299366217727213,0.012983747974140862,-0.006779176018049171,0.0055221135369196706,130681.3778429272,6206,-7.038965329677058e-05,-0.0030112486202638665,-0.00040390331233195945,-0.0012637920044066453,-0.0006267042032203417
21,-0.0004823279608889784,-0.00012358946802781823,0.013127756240664472,-0.006705195825384314,0.005730659025787732,126734.1584228976,6157,8.404927654206924e-05,-0.003026730965084122,-0.0003074744347651122,-0.0012896191927480058,-0.0001742014337868046
22,-0.00025509605285613224,-5.845467797538362e-05,0.01341452191120998,-0.006513914733347281,0.006137861514535825,124084.61835789461,6132,0.0003280084738504552,-0.0028730631087500766,-0.00024199919581313568,-0.001146631691462119,0.0009022023959101354
23,4.6163093907880216e-05,0.0001473142165527852,0.01356448251285481,-0.006308717305109679,0.006350286391111903,123565.81937961387,6158,0.0006407362650665034,-0.002590845012951856,-0.00012900834924164982,-0.000945720752702439,0.0021774003874992258
24,0.00015269956867867098,0.00011869436201794592,0.014063725632052985,-0.006498215082552439,0.006442953020134423,116889.95942736289,6181,0.0007765943176672218,-0.0026180301924544616,-0.00018063550983667687,-0.0009179171292236762,0.003130958424810853
25,0.0004831572445326381,0.00026198585276393516,0.014154304817042315,-0.006100142211138748,0.0066762016414525505,119510.79679393776,6203,0.001069699599407988,-0.0021218111262865697,6.569580827151337e-05,-0.0005141286001243629,0.003724651477696237
26,0.0005275544073436978,0.00024634586960092797,0.014282319675698697,-0.006102180707927618,0.0068131297775089195,112769.88382724232,6163,0.0010611401939606179,-0.0018516048927710727,0.00016041245004810818,-0.0003825044020312472,0.0034377732483748384
27,0.0004987083472759268,0.0002624761697030964,0.014370817948650482,-0.00615913018919842,0.006970759155059347,106277.38034567493,6162,0.001056406723887591,-0.001995580306912652,0.00016322178806133178,-0.0004763578164149634,0.0033484066821792453
28,0.0006850932731915881,0.00031024794113088117,0.014464878073681619,-0.006180095595599927,0.007282018341440211,106940.004810378,6210,0.0012331534982054028,-0.001741893702262944,0.00028037368351383016,-0.00024672159825175097,0.0038060437416184215
29,0.0005784770304991881,0.0002590673575129099,0.014517238768988519,-0.0062392629556809465,0.0072579757175473825,106551.46748220148,6191,0.0011228838336305236,-0.001873047293646008,0.00025966888755809864,-0.00024265501029509395,0.003155608466988476
30,0.000780953109480628,0.00033958599696659597,0.014801187514706543,-0.006275443371776268,0.007322685940834295,132702.81338119452,6276,0.0013509946509750147,-0.0017708035291460762,0.00033589863018011296,-1.999067315286429e-05,0.003925759505011327
31,0.0007869964651049557,0.00027658838667654617,0.014859928414603731,-0.006438843992738891,0.007443817139857423,114498.5669897916,6262,0.0013569952991240503,-0.0017850229214988115,0.0002332577633491376,6.463071926286603e-05,0.004304620618296893
32,0.0008091977198613947,0.0002934703114086945,0.014867514463507243,-0.006433280155426935,0.007591418226173319,106260.62076550703,6274,0.0013874120579142053,-0.001748038898821607,0.0003116244124185866,0.00019400982935144362,0.003947395191688856
33,0.0006820913327916483,0.00014791368052247122,0.014988748599850643,-0.006659766528680028,0.007523915821293525,101927.96085184599,6240,0.0012447721363801937,-0.0018163684167083194,0.00014588068772649075,4.4293047351396713e-05,0.003981810796798534
34,0.0006874799239602965,0.00019007004576998554,0.014995079910797371,-0.006586597307221498,0.007571657715591096,101628.06965519862,6262,0.0013253424284023585,-0.0021540086193469372,0.00014382194270119532,9.539926928449658e-05,0.003985190701476545
35,0.0010198037533057935,0.0003530657879251553,0.015230761120035572,-0.006480041472265441,0.007845404244776644,104896.06412686122,6245,0.0016847336384515359,-0.0019738453331212924,0.00033229437122115105,0.00043178558767926193,0.004980932619895801
36,0.0010273073489981577,0.00033520945204812413,0.015418618662674135,-0.006664214497788257,0.0077974750943650695,101363.5297105448,6256,0.0016496571086337475,-0.0017507097876808808,0.00043564423878348664,0.0002817364615452662,0.004741445089508724
37,0.0010463558207331179,0.0004634831460674782,0.01559781934726239,-0.0068438721510873934,0.008062222031897215,99267.33441624962,6267,0.001695102691535408,-0.0018433626168353064,0.0004756226712692754,0.00013501497603542274,0.0048739905114168845
38,0.0010783767429287103,0.00043679410866903634,0.015672355625211763,-0.006598298479165904,0.00804783937030712,100237.73206084587,6278,0.0017145686302201051,-0.001752456255557132,0.0004670209753031523,0.00025408811931261016,0.004994286300766225
39,0.0009453789413952739,0.00046475282470570534,0.015752577154730368,-0.006892410769106322,0.008097437370714,95972.6181391574,6242,0.0016134003043064443,-0.0019968069227857856,0.0003903953776122612,4.598847039452894e-05,0.004728107265211297
40,0.0010377698119017095,0.0003839659797272299,0.016059707761885894,-0.006912082622456711,0.008129636459514145,98872.5795736429,6264,0.0016956344048887275,-0.0019096707661267404,0.0004180706227670171,0.00013291550324313092,0.005081024690334984
41,0.0012098746949241288,0.0004805382027872618,0.016523755568941697,-0.006828707480331098,0.008239885601411867,100219.69580762865,6247,0.0018668242523834117,-0.0017080571809337853,0.0004175521649872184,0.0003844826828702473,0.005949978072476707
42,0.0012558263520456882,0.00045155812710295784,0.016951130024924363,-0.0068469818776399904,0.008302402813049614,97026.52722108293,6237,0.001911922124809809,-0.0016966046253928532,0.0004221646214053758,0.00042624253273754577,0.006161997433240059
43,0.001406690063819182,0.0004317789291881091,0.017661869570950863,-0.007041299932295186,0.008316008316008316,93971.43577899107,6265,0.002077693378256403,-0.0016359424565043647,0.0004375362983444685,0.0006831854487958606,0.006809527564464304
44,0.0014432520714256541,0.0005760148051329184,0.017620935898998255,-0.007072474777580495,0.008507410444288599,96704.39014366633,6256,0.0021645173971156337,-0.0017728612045567161,0.0005020537843345952,0.000734124858260343,0.0067249431437208865
45,0.0014625924959048055,0.00039175386502088294,0.018008961438715727,-0.0072659834212365215,0.008398501965600769,101010.51599596681,6247,0.002148487792922015,-0.0015709461658162738,0.0004342186576324493,0.0007070418602831386,0.007177545872286229
46,0.0015676245865887208,0.0003985651654045963,0.01841862612698887,-0.007268387936645748,0.008334684076241938,97228.68151180906,6253,0.002259255095001887,-0.0015145368501181188,0.00043521197841865633,0.0008969557381264537,0.007669861133316425
47,0.0016171780709699852,0.00039827647278689593,0.018538692105291202,-0.007277473112127564,0.008489252333009067,92275.93387986759,6228,0.002277655025672802,-0.00133063486370364,0.00043962029853577883,0.0009225047098879124,0.007932670360811257
48,0.001472736962882113,0.0004122340425531945,0.01779065878516598,-0.007140744903731622,0.008394027752445132,90619.88912529076,6243,0.002056928715713602,-0.0011144705129185594,0.0004902967236983568,0.0008600316887644398,0.006794080975738429
49,0.0014539817588617983,0.0005468963631392043,0.017652699998237792,-0.007197068830149145,0.008617021276595693,89297.36340632213,6241,0.002082696832180571,-0.00135924244201457,0.0005271927243640865,0.0008913433250161534,0.006380269345527943
50,0.0011664330600878875,0.00042778181224700784,0.01717548539197678,-0.007213648991750615,0.00846154258036702,94799.38752306122,6308,0.00179852603596446,-0.0016746817095315495,0.00042092637009804744,0.0006119189476763928,0.0053321447019331805
51,0.001208747973586594,0.00043215211754521476,0.017220915531302252,-0.007407407407407307,0.008573843738678866,89606.05737945564,6265,0.0019123828095652658,-0.0019545226706157693,0.00037273633748157874,0.0006441076190049444,0.005783251376061619
52,0.0012216004755694991,0.0005777675063554089,0.016974028497037788,-0.007229218984319663,0.008700744661973014,90747.3681975652,6295,0.001926518348010716,-0.0019054833851649834,0.0004244743017077344,0.0006198086063856768,0.005719252639805116
53,0.0010740772680618653,0.0004545712839268967,0.01677568422629096,-0.0072970973686310725,0.0086840815711417,88837.41753807395,6236,0.0017738565631452705,-0.0020675375250062385,0.0003718281656558092,0.0005515343545198765,0.004988441586657821
54,0.0010339184048002285,0.0005097971215535235,0.016747329627235415,-0.00718903098555701,0.008607784431137633,86665.3985324514,6281,0.0018033029747083725,-0.0023879411567686907,0.00036852648862434963,0.0004259733146932188,0.004928007688596933
55,0.0011259271293362122,0.0004123033700714762,0.016852735602440987,-0.007094122595274671,0.008664156009424162,91551.10288047107,6350,0.0019498134244070647,-0.002548619914973772,0.00031650919795592837,0.000511857759650826,0.005625230910903549
56,0.0012342379077354196,0.00045689221912548206,0.01709954397005207,-0.0072175641801365265,0.00877192982456143,89522.42053319004,6329,0.002062260031597778,-0.002478946226569351,0.0003950555246363625,0.000517602307394721,0.006057505591943736
57,0.0010674033614444442,0.0004215709869115347,0.01706329557145998,-0.007389292939730341,0.008573648563376335,87296.3931595795,6478,0.0018799379184740385,-0.002484571916051427,0.0003059823261785521,0.00031888871516886524,0.005655265352645177
58,0.0010254549089364195,0.0004003202562048447,0.016801177390088656,-0.007318501170960223,0.008603311735061014,85674.54810512863,6545,0.0018853845048663344,-0.002773753910167849,0.00037304724909689214,0.00012359923835951798,0.005346015755516998
59,0.0007705231867213406,0.00019654216356690402,0.016517920309489616,-0.007476138182764047,0.00825398366765634,79584.91320060432,6896,0.0016151415703355907,-0.002924599952192755,0.00025410313924597894,-0.00019080775914409668,0.004679224222037081
60,0.0007781269206830266,0.00028003360403250355,0.016226376782983096,-0.007233832972111054,0.00789411834507514,394268.4132599265,7471,0.0016309212504590385,-0.002913462799296014,0.00026064879883227446,-0.0002898729676021073,0.0050400910515257455
61,0.0008552240034570898,0.0003176620076237313,0.01679538497959791,-0.0075869068764273795,0.008289374529012905,158107.07691223538,7453,0.0017693736377450977,-0.0031041293839634307,0.00025578792687062723,-0.00032055517674114774,0.00570171187254687
62,0.000839570811199054,0.0003524450581278149,0.016937181117051593,-0.007713400090352651,0.008441777933982153,147639.00388906233,7468,0.0017866373790217413,-0.0032761350823238776,0.00024651648477629214,-0.00036559483733907694,0.00570971876328424
63,0.0008993540213932059,0.00019446934441191832,0.017222889275437046,-0.007830737427015871,0.008620942140672883,138352.4079072404,7478,0.0018230789724695603,-0.003103893341474074,0.00022966047651869188,-0.00035987425846516354,0.006264949710582506
64,0.0008357382498027407,0.00029751584029125144,0.017351419073198152,-0.008090769076624621,0.008716267295589664,134776.85980663053,7476,0.0018088568888881412,-0.0033801837286599723,0.00013434267936215168,-0.00045994598973816975,0.0064070764436825614
65,0.0007160935469307877,0.00022946305644788723,0.017432485726632724,-0.008159618689663861,0.008593550582830067,139925.52995861723,7481,0.0016803799512594456,-0.003472353327871047,0.0001155432050619253,-0.0007145341162269961,0.005952079268032866
66,0.0006392624742468463,6.177770556159423e-05,0.017471418469686445,-0.008444754870782889,0.008660636131066046,131331.4277141563,7476,0.0016064342176156101,-0.003547219348617376,4.758412525913949e-05,-0.0006522226310163019,0.005635111167486302
67,0.0006185445350380716,0.0001493428912784367,0.017454762837563146,-0.008411623334061757,0.008765807962529237,126057.82838208605,7477,0.0015914443003145979,-0.003593424940578194,0.00010517016215714891,-0.0007059314194392491,0.005245591733280409
68,0.0007369022000786362,0.0001149161112388164,0.017617538703018666,-0.008349267049075904,0.00894219259746043,125233.14574773399,7481,0.0017541895795205938,-0.003681758195911753,0.00018087555777501638,-0.0005096105032930499,0.005479262188423435
69,0.0009024453452641947,0.00025445292620873694,0.01811614814447024,-0.008397217137131652,0.009140428715264881,122793.37993180628,7475,0.00195880082634675,-0.0036773570759316945,0.00025110411491337855,-0.0004781712335131094,0.006325031214297647
70,0.0008085453460179814,0.00021898609438286698,0.01792279367794167,-0.008516098453167587,0.009018093636219082,130961.87214890809,7471,0.0018927430220579459,-0.0038806289221292056,0.00018678758048484246,-0.000548174980738073,0.006042461373471177
71,0.0009087646270911189,0.000178584929128478,0.018121363282354367,-0.00862190465822446,0.009149428374317758,121277.31656054224,7472,0.0020204110572821306,-0.0038999183271706413,0.00021307387045531876,-0.0004735884471262245,0.006579577328291233
72,0.0008035049117201254,0.0001629302952346201,0.018297289395606472,-0.00883700472892296,0.009220531234067408,120785.47754074022,7475,0.0019779720223215536,-0.00428389791472957,8.351923914002111e-05,-0.0005126042242919096,0.006488259571745434
73,0.0007978118570955076,0.00018535117941886892,0.018430273040061434,-0.00897747492290793,0.00945625028044439,120633.53420975256,7472,0.001977295401470218,-0.004313283501861572,2.9753499506584456e-05,-0.0005348184404992253,0.0067697548840557125
74,0.0007752216252114781,9.907177586987448e-05,0.0185648834433246,-0.008980704469453066,0.009456967341704536,118474.33113167722,7476,0.0019662892492569375,-0.004389472033658018,7.48196330591453e-06,-0.000590027841212576,0.0067962428765014375
75,0.000905833083275036,0.0002546019571548763,0.018621230957285677,-0.008964394158473027,0.009514580235863934,127831.02801870996,7484,0.0021475914066875906,-0.004476299749705537,0.00013341483904880742,-0.00039312536601942286,0.006854690915429558
76,0.0008167784468064993,0.00019054878048785362,0.01877352606805773,-0.008949546929186702,0.009517177344475547,123402.40695662616,7485,0.002069002159114627,-0.0046116068833845425,1.4654919234166415e-05,-0.000568846840847309,0.007042141131080219
77,0.0007010855316015266,0.00019430890798388667,0.018638490786224902,-0.009126812061346412,0.009503682392665525,117016.6105926239,7475,0.001965534670081797,-0.004790546323585124,-3.645829188165299e-05,-0.0006900782197934339,0.0065993200985060944
78,0.000636382689540363,0.00019623791534906232,0.018773139217025298,-0.009167929165093097,0.009468782669342313,116008.02160829803,7470,0.0018895676113605665,-0.0047922963186872,-6.721526832457137e-05,-0.0007947654566540189,0.006403616463057755
79,0.0004613889409789893,-9.611228434319719e-05,0.01886169748160773,-0.009421564568242835,0.009443133310217067,113678.11951578746,7472,0.0017458408558024224,-0.0050996831866802405,-0.00022842249697423695,-0.0009414162754495411,0.006131169109992313
80,0.00040430775267071185,-0.00017581644762854065,0.01893858505518011,-0.009481084081028657,0.009285714285714342,118860.29599622321,7473,0.0017048044176967915,-0.005232106058919834,-0.000307683826792646,-0.0009078678471853761,0.00605967784728928
81,0.00036176755277165227,-9.605809587742709e-05,0.01883528610131141,-0.009561396550398477,0.009235806018011328,115401.25283087777,7474,0.001672115843366724,-0.005318278963134037,-0.0002985293323004648,-0.0008801314142379209,0.005647441180760231
82,0.00031192544801069945,-0.00011614365684059491,0.018846071372486756,-0.009723784273282937,0.009198991464714978,110277.51228226113,7468,0.0016281884084688213,-0.005378120778060939,-0.00030362757000391787,-0.0009346459682038286,0.00535209909143612
83,0.000372652501437506,-0.00016628293681253403,0.019219561095622777,-0.00981873111782483,0.00935859392832672,107890.73965986996,7461,0.001709657477056447,-0.005405459586490571,-0.0003283180729385127,-0.000843334727665674,0.005810944716005115
84,0.0004278748451865652,-0.00014553723835986077,0.01946395548282929,-0.009869282101729798,0.009329520557053383,108268.99595726613,7474,0.0017382808145191535,-0.005257415053189251,-0.00025640194822682406,-0.0007792600822579655,0.005779860659911113
85,0.00046881973322559524,-0.00012991339107260025,0.019595869884807483,-0.009776560956246683,0.009395818127029831,109308.27567464068,7471,0.0018194084096810122,-0.005387911591603574,-0.000252652638672432,-0.0007230893370183467,0.005983513769063186
86,0.0002750236370208447,-0.00015540334385122367,0.019481793027408986,-0.009881788204912256,0.009259397310047768,105315.75911717144,7464,0.001638188932604909,-0.005645036383242947,-0.00033908567675775605,-0.0009892617761093634,0.005341369715115672
87,5.4311231573652726e-05,-0.0001994415636218383,0.01950011851355492,-0.0101444482126124,0.009315177070243763,102451.87969464755,7475,0.0014101192859711903,-0.005834101733772622,-0.0004843279901527283,-0.001267434840480978,0.004808893015640232
88,9.908633392398553e-05,-0.00031924403013672276,0.019677762598440552,-0.010200833564333378,0.009391505130488809,102105.3046146882,7471,0.0014987239452929602,-0.005965010954448374,-0.000461902483223451,-0.0012404807040138207,0.004993023783668601
89,5.4341258871454845e-05,-0.0004364035087719431,0.019870599007121525,-0.010186452466961482,0.009485372449397733,101966.45795031406,7481,0.0014885046149738107,-0.006175049718598849,-0.0005209140610232709,-0.001351894793128055,0.005128728995464169
90,0.00014473096806156123,-0.00038983315141105646,0.01976581166437287,-0.010131977099219869,0.009473726111313585,121883.64423766387,7483,0.0016169160474074006,-0.006223910250631686,-0.00041614428223808194,-0.0012922523969276897,0.00517809294861862
91,0.0002063178625242303,-0.0002544529262086259,0.019972493448509064,-0.010216118676242891,0.00949472913693128,108992.61920008641,7483,0.0017182658321909616,-0.006357327784522923,-0.0004415984319924369,-0.0012334009816909798,0.005707054343281565
92,0.0003498730291775771,-9.466823824888504e-05,0.020257374435715493,-0.010258570828332647,0.009701656776836098,104863.36478550888,7482,0.0018797792973179117,-0.006273182738455582,-0.0003540132462690883,-0.001079219055589416,0.006129554370947694
93,0.0002779506057940922,-0.00021505376344088667,0.020343934943841988,-0.01038099571349893,0.009655584312164178,103843.8091929149,7457,0.001807300317255882,-0.00633285728329413,-0.0004241188321380164,-0.001066988586336739,0.0059213574300873255
94,0.00018239112685667234,-0.00022925415421343187,0.020173775959114352,-0.010462746664784889,0.009685164307723593,99598.17270895638,7474,0.001723256224854322,-0.00648517267210536,-0.00044078016149824934,-0.0010886055525134186,0.005312473670124211
95,0.00011824181372356285,-0.0003254972875225137,0.020075891879578256,-0.010554821880070953,0.009737835549579188,104613.56561365187,7475,0.001640665296341007,-0.00647639285812789,-0.00042894103506681215,-0.0011516971786974522,0.004836652927801785
96,0.00011830186108768724,-0.00037074836944950285,0.02009884155303442,-0.010559115997711255,0.009622191863312035,104254.70724834237,7474,0.0016471790583119518,-0.006514841064583871,-0.00040763977239403995,-0.0011903438656115629,0.0047882153500097314
97,8.567132770556243e-05,-0.0003408702256255114,0.020218314569795996,-0.010506781475320054,0.009765677827438035,97341.5734894995,7468,0.001646309792141611,-0.006678581673864397,-0.0004664113903343397,-0.001199669948815375,0.0048506830058911545
98,0.00016967991106482634,-0.0001855631842642147,0.020264472158513937,-0.010536345003352543,0.009810640379261049,97526.67799809179,7463,0.0017003311357862703,-0.006453309185481493,-0.0003460219427391575,-0.001069748165870886,0.004664122744275245
99,0.0002693510440546361,-0.00020894274968652482,0.020359044270802592,-0.010443258859037352,0.009854083416583448,94039.1735445192,7471,0.0018024299111713232,-0.0063670652501901384,-0.0003325690746524794,-0.000960577683634402,0.005207502303908528
100,0.00025670844727195463,-0.00025176075673544185,0.02068703184878204,-0.010588556462172327,0.009939714124717114,100632.35581845859,7476,0.0018323180875308841,-0.006557466578121365,-0.0004217372954587068,-0.0010169704079612712,0.005667376533076871
101,0.00019286539588367078,-0.00026647383150030235,0.0208281088184569,-0.010769005248372931,0.009972167376733176,97346.18490744146,7464,0.0017699104981005861,-0.006620014407777572,-0.00046087495965915895,-0.001113008540906686,0.005520191945140516
102,0.0002498911236645729,-0.00026245516048711837,0.020990128017268874,-0.010995878085652278,0.010132270110301655,96313.14697948418,7462,0.0018238500839061352,-0.006571347744058509,-0.0004041827095848892,-0.0011316136071381467,0.005688614881905157
103,0.00031803127524597367,-0.00021155961750030094,0.02104805987242792,-0.010918087460217718,0.010325491623916827,93818.47902515906,7459,0.0018817838088074075,-0.006455621586356806,-0.00030333841610537916,-0.0009780362337668518,0.005456244211224599
104,0.0002954115661666453,-0.00012227181023405365,0.020864249263709778,-0.010726953855445476,0.010572182998109247,94083.91182935167,7475,0.001853078294455538,-0.006463749415515514,-0.00021287112177756178,-0.0009400682163239985,0.004758233499208084
105,0.00015767670173380717,-0.00018488560203366866,0.02109637542715008,-0.01096994349048619,0.010390170295322187,102501.67313544493,7469,0.0017134617189934725,-0.006586651348086843,-0.00026561314566242683,-0.001171240612798894,0.004314814417430948
106,0.00018628640182639927,-0.000169001147661052,0.021427609111388992,-0.011145863059497774,0.010421763045892762,97607.65928365683,7466,0.0017160404671889787,-0.006430281823821733,-0.00023517805293622062,-0.0012421836295131645,0.004473624511814076
107,0.0001246643814005195,-0.0002913752913752399,0.021496405179025336,-0.011201137110655901,0.010481906819267306,93521.75433664436,7471,0.0016362512995292105,-0.006430224318570396,-0.0002886915697754372,-0.0012532279201332955,0.004297303535262607
108,0.00022474521873250164,-0.0002514638790098722,0.02162752418924243,-0.011108527871449725,0.010633632192968201,91676.04491691937,7479,0.001762856571481437,-0.006453954005096626,-0.00021896586373592477,-0.0011543104260655556,0.0045696379054623515
109,0.0001813521971430135,-0.00019653564290467163,0.021816964646246797,-0.01113336475023552,0.010648322653599607,91137.89816744217,7473,0.0017167474151752724,-0.006473123009061037,-0.0003086467669259928,-0.0012125403440758939,0.004784000425422094
110,0.00034215563234814945,-0.00014651178508945373,0.02203734941229184,-0.011089121040912725,0.010728263054548548,99208.25067147746,7468,0.00189338217534924,-0.006393141303286056,-0.00027491527561972537,-0.0009657798228224695,0.00547634852036541
111,0.00013225958582699864,-0.00038058991436729084,0.022070598031064412,-0.011278685947815115,0.010651057909130124,93815.28289974603,7461,0.0016706140020538583,-0.006521864441535436,-0.00036345264614231397,-0.0012500751582233236,0.004745557338243164
112,0.00011447513532519626,-0.0003345712469469131,0.022064441842044855,-0.011300079899554838,0.010621393326085249,92639.57521150721,7465,0.0016563307469088682,-0.00656506363914264,-0.0003549657550699663,-0.0012419336169215362,0.004548011461293387
113,4.279260166940236e-05,-0.00033738621669898716,0.02212348531295449,-0.011431810821486088,0.010663917025515168,92677.35449126476,7466,0.0016168395985947848,-0.006777328172151575,-0.00042603297461567784,-0.0013152770143561477,0.004474617971601803
114,6.922591805912912e-06,-0.00040461141009551227,0.022358217789194303,-0.011428444871924598,0.010634268781932965,90469.93244939929,7462,0.0015447270838237497,-0.006669372500597939,-0.00042142699966013676,-0.0013831027491114124,0.00427464772765359
115,-7.520129963921768e-06,-0.00032782585890378524,0.022259726380261125,-0.01139456800964106,0.01059723454847361,92273.94894649097,7455,0.0015575727576161403,-0.006800426867677098,-0.00040846291263383445,-0.0014384961283587666,0.004171336378285834
116,-0.00014546239104234245,-0.0005143961215143822,0.02218205182730294,-0.011366361993370211,0.010505597862531635,92677.57742802476,7450,0.0013998410971034338,-0.006852854950700174,-0.0004752357011721096,-0.001606186315667733,0.0037046616943811395
117,-0.00012451487512893755,-0.000466853408029988,0.022083664507011422,-0.011404817736090367,0.01075681905493675,88525.86596471125,7457,0.001406407638608172,-0.006753770477859036,-0.00043722676926679537,-0.0015213385032463646,0.003559491520736428
118,-0.0001717391381717694,-0.0004755462002201116,0.022126117065785305,-0.011555281868874862,0.010584921276484693,87660.41893907393,7472,0.0013597447184591862,-0.006819845972567619,-0.00047378048454864343,-0.0016554065125528453,0.003568250142770233
119,-0.0002870119499887724,-0.0005983246908656259,0.022280845299919545,-0.011573373676248111,0.010507983377078034,88561.17567246906,7461,0.001284726040506626,-0.007103497955978472,-0.0005635676399659301,-0.0018847725995628885,0.003495139295791831
120,-0.00016445536711518638,-0.000525762355415238,0.022329939165964978,-0.011616225040813721,0.010524405733986608,95824.34059180261,7469,0.001438740890352789,-0.007108206181045003,-0.0005119084659127967,-0.001770400699731486,0.003993380116516634
121,-0.00033424882034697805,-0.0005863457910569858,0.022318809289929464,-0.011706827603202186,0.010395297209376486,90033.39852241114,7459,0.0012851972407654736,-0.007342980023404367,-0.0005900081312852109,-0.001943570488562958,0.003341593502501793
122,-0.00032603689293271,-0.0005836680024229879,0.02242564532936627,-0.01176968700210243,0.01060916098684983,85512.28526270155,7470,0.0013543511491043827,-0.007598928932220213,-0.0006159005489154669,-0.0019600863818853152,0.003569951971327845
123,-0.00023990245614505015,-0.0004261512330869799,0.02235847484554335,-0.011655055440747769,0.01077868859472253,85459.22828227161,7464,0.0014146748158720853,-0.0074065857257964145,-0.0004669900228340728,-0.0017705766568979525,0.0031806935836949895
124,-0.0002809722098506107,-0.00038763163791188937,0.022164012380452992,-0.011614114856182689,0.01060358890701485,85937.69740468824,7457,0.0013343768175718867,-0.00726352303788105,-0.00046865304110216613,-0.0017634179138003982,0.002860252859686959
125,-6.16094491380129e-05,-0.00031385800851974066,0.02215555628513599,-0.011618157526720713,0.010724102549945214,90679.29392200177,7466,0.0015225817145142415,-0.006937769664475552,-0.0003598626496263658,-0.0014966941459161193,0.0035993858473729466
126,6.842817742655182e-05,-0.00024257013056228072,0.02229677991053225,-0.011505358383840536,0.010903150568344788,86390.23681714812,7456,0.0016419271405989492,-0.006738078766124905,-0.00029077598498908645,-0.0013642296549550448,0.004037303016704518
127,0.00016107318304435286,-0.00016760244699565163,0.022456260561768845,-0.011284802515955983,0.010874818753020765,84931.40662979915,7449,0.0017441228530476792,-0.006721158548140244,-0.0002917986990098099,-0.0013678086431795284,0.00476493757214457
128,8.630223487640048e-05,-0.00010370331770032104,0.022558221690497985,-0.011389464942787253,0.010933056280198472,83729.21429970593,7464,0.0016731102744936127,-0.0067989463833768235,-0.00029753565357766684,-0.0014654496792163392,0.004363348176839506
129,2.029958400031179e-07,-0.0001848770567574043,0.02252594405603162,-0.011502269913330587,0.010769074469165751,81607.00104380853,7457,0.001581257192701942,-0.006834104082101397,-0.0003565693343848313,-0.0014591056260890279,0.003989956412090644
130,-9.743540607938831e-06,-0.00028401022436796985,0.022596927154206022,-0.011517275913870861,0.01079380445304956,84267.41006953789,7461,0.0015650109621659042,-0.006839311888474755,-0.0003194007004237135,-0.001453012049554805,0.0037149070491194394
131,-2.9997334418750624e-05,-0.00019503672222132007,0.022577453832833702,-0.011538279241296107,0.01083817516418023,82736.91014210142,7458,0.0015509105523072214,-0.006858797735283577,-0.0002940770458538489,-0.0015336643022411634,0.003543327973130301
132,-0.0001744662304640763,-0.00022316830323421133,0.0224072262989967,-0.011670394271633577,0.010819560450684884,80304.15569779521,7459,0.0013583554170942655,-0.006796649339779965,-0.0003277301583371042,-0.0017078595885987834,0.0028740059138709522
