count,hit_5_60,hit_5_20,good_trade,loser_rate,ugly_loser_rate,median_days_to_5,median_day60_return,median_max_dd,bin
3478,0.6495112133410006,0.6495112133410006,0.5117883841288097,0.3504887866589994,0.24266820011500861,4.0,0.01471503262665895,-0.0615046063942584,<-2%
39,0.8461538461538461,0.8461538461538461,0.6923076923076923,0.15384615384615385,0.15384615384615385,3.0,0.02096315551412,-0.0379231123255213,-2 to 0
5,0.8,0.8,0.4,0.2,0.2,2.0,0.0188286623294071,-0.0939299721480499,0 to 1%
10,0.7,0.7,0.5,0.3,0.1,4.0,0.01143717002712425,-0.0201044369484382,1 to 2%
30,0.8666666666666667,0.8666666666666667,0.8333333333333334,0.13333333333333333,0.1,3.0,0.015311934465187249,-0.0223536468193703,2 to 4%
3954,0.9559939301972686,0.9559939301972686,0.7830045523520486,0.04400606980273141,0.1120384420839656,1.0,0.0241423779565128,-0.01555185068633975,4%+
