count,hit_5_60,hit_5_20,good_trade,loser_rate,ugly_loser_rate,median_days_to_5,median_day60_return,median_max_dd,bin
1477,0.8754231550440081,0.8754231550440081,0.5870006770480705,0.12457684495599188,0.2755585646580907,1.0,0.0324194295039077,-0.0529077807543464,<-2%
1392,0.7543103448275862,0.7543103448275862,0.6285919540229885,0.24568965517241378,0.19827586206896552,2.0,0.01772626686143855,-0.047478756383360604,-2 to -1
2598,0.8194765204003079,0.8194765204003079,0.7005388760585065,0.18052347959969206,0.12432640492686682,2.0,0.0184678001171877,-0.03461278127493795,-1 to 0
1128,0.7322695035460993,0.7322695035460993,0.601063829787234,0.26773049645390073,0.18173758865248227,2.0,0.01612527796298285,-0.04305149493857235,0 to 0.5%
1236,0.8567961165048543,0.8567961165048543,0.7362459546925566,0.14320388349514562,0.09870550161812297,2.0,0.020940807997528,-0.0284489026565011,0.5%+
